x,y,z,u,v,w,p
0.0,0.7000000000000001,0.75,0.0,-0.5720614028176843,0.8312538755549068,0.0
0.0,0.7000000000000001,0.8,0.0,-0.6545084971874736,0.6909830056250525,0.0
0.0,0.7000000000000001,0.8500000000000001,0.0,-0.7208394201673424,0.5336978408555905,0.0
0.0,0.7000000000000001,0.9,0.0,-0.7694208842938134,0.36327126400268045,0.0
0.0,0.7000000000000001,0.9500000000000001,0.0,-0.7990566526874576,0.18389974300182044,0.0
0.0,0.7000000000000001,1.0,0.0,-0.8090169943749475,1.439611109280903e-16,0.0
0.0,0.75,0.0,-0.0,0.7071067811865476,0.0,0.0
0.0,0.75,0.05,-0.0,0.6984011233337104,0.2212317420824743,0.0
0.0,0.75,0.1,-0.0,0.6724985119639574,0.437016024448821,0.0
0.0,0.75,0.15000000000000002,-0.0,0.6300367553350505,0.6420395219202061,0.0
0.0,0.75,0.2,-0.0,0.5720614028176844,0.8312538755549068,0.0
0.0,0.75,0.25,-0.0,0.5000000000000001,0.9999999999999998,0.0
0.0,0.75,0.30000000000000004,-0.0,0.4156269377774534,1.1441228056353685,0.0
0.0,0.75,0.35000000000000003,-0.0,0.3210197609601031,1.2600735106701009,0.0
0.0,0.75,0.4,-0.0,0.21850801222441057,1.3449970239279145,0.0
0.0,0.75,0.45,-0.0,0.1106158710412372,1.3968022466674206,0.0
0.0,0.75,0.5,-0.0,4.329637285359678e-17,1.414213562373095,0.0
0.0,0.75,0.55,0.0,-0.11061587104123727,1.3968022466674204,0.0
