x,y,u,v,p
0.28,0.14,0.6971812263468519,-0.27140193478177926,0.3280685826505824
0.3,0.14,0.7320204624152019,-0.25026678831348675,0.34446268272906955
0.32,0.14,0.7639707481467372,-0.2281439531677406,0.35949734596885546
0.34,0.14,0.7929059903603723,-0.2051207380678992,0.3731132374228171
0.36,0.14,0.8187119948743449,-0.18128800512565518,0.3852566213878947
0.38,0.14,0.84128691717848,-0.15673981124979153,0.3958795734753625
0.4,0.14,0.8605416643679445,-0.1315730369465332,0.4049401697464965
0.42,0.14,0.8764002467522388,-0.10588700397644982,0.41240265216720723
0.44,0.14,0.8888000777517892,-0.07978308337684191,0.418237569728664
0.46,0.14,0.8976922208985844,-0.05336429539656926,0.4224218946769721
0.48,0.14,0.9030415829660574,-0.026734902922193975,0.4249391133931967
0.5,0.14,0.9048270524660195,-2.607060128882893e-17,0.4257792915650727
0.52,0.14,0.9030415829660574,0.026734902922193923,0.4249391133931967
0.54,0.14,0.8976922208985842,0.05336429539656931,0.42242189467697205
0.56,0.14,0.8888000777517892,0.07978308337684194,0.418237569728664
0.58,0.14,0.8764002467522389,0.10588700397644968,0.4124026521672073
0.6,0.14,0.8605416643679447,0.13157303694653313,0.40494016974649655
0.62,0.14,0.84128691717848,0.15673981124979147,0.3958795734753625
0.64,0.14,0.8187119948743448,0.1812880051256552,0.3852566213878946
0.66,0.14,0.7929059903603722,0.20512073806789932,0.37311323742281705
0.68,0.14,0.763970748146737,0.22814395316774075,0.3594973459688554
0.7000000000000001,0.14,0.7320204624152019,0.2502667883134867,0.34446268272906955
0.72,0.14,0.6971812263468519,0.2714019347817793,0.3280685826505824
0.74,0.14,0.6595905344899157,0.29146598180523786,0.310379745756652
0.76,0.14,0.6193967401315995,0.31037974575665195,0.2914659818052379
0.78,0.14,0.5767584698154372,0.32806858265058236,0.2714019347817793
0.8,0.14,0.5318439973147941,0.3444626827290695,0.2502667883134868
0.8200000000000001,0.14,0.48483057953315967,0.35949734596885546,0.22814395316774067
0.84,0.14,0.4359037569521307,0.373113237422817,0.20512073806789938
0.86,0.14,0.3852566213878948,0.3852566213878946,0.18128800512565527
0.88,0.14,0.3330890539460492,0.3958795734753625,0.15673981124979156
0.9,0.14,0.2796069361821923,0.4049401697464965,0.13157303694653322
0.92,0.14,0.22502133758148254,0.41240265216720723,0.10588700397644976
0.9400000000000001,0.14,0.16954768256380912,0.41823756972866405,0.07978308337684184
